ID,question,short_answers
82815,Answer the question concisely with only the answer: which tests are noninvasive and performed to detect chromosomal abnormalities in the fetus? Answer:,"ultrasonography, Maternal serum screens, Non-invasive prenatal testing (NIP)"
65060,Answer the question concisely with only the answer: when is season 2 of haters back off coming out? Answer:,"On October 20, 2017"
66947,Answer the question concisely with only the answer: when did stained glass windows start in churches? Answer:,675 AD
53714,Answer the question concisely with only the answer: what is the moral of the story the city mouse and the country mouse? Answer:,`` I'd rather gnaw a bean than be gnawed by continual fear ''
71173,Answer the question concisely with only the answer: in which year did the british parliament prohibit the buying and selling of slaves? Answer:,1807
24894,Answer the question concisely with only the answer: what was the name of punky brewsters dog? Answer:,Brandon
70214,Answer the question concisely with only the answer: when did the first episode of jersey shore air? Answer:,"December, 2009"
37910,Answer the question concisely with only the answer: methods of post marketing surveillance in clinical research? Answer:,"Spontaneous reporting databases, Prescription event monitoring, Electronic health records, Patient registries, Record linkage between health databases"
15303,Answer the question concisely with only the answer: what part of the body is bone marrow taken from? Answer:,"pelvis, sternum, cranium, ribs, Vertebrae and scapulae"
63137,Answer the question concisely with only the answer: who played the robot in the day the earth stood still 1951? Answer:,Got
48085,Answer the question concisely with only the answer: what is an honor graduate in the air force? Answer:,Demonstrate excellence in all areas of academic and military training
22050,Answer the question concisely with only the answer: who sings i get by with a little help? Answer:,Ringo Starr
7505,Answer the question concisely with only the answer: mere sapno ki rani kab aayegi tu shooting location? Answer:,The toy train in Darjeeling (Darjeeling Himalayan Railway)
41844,Answer the question concisely with only the answer: stranger things season 2 episode 1 release time? Answer:,"October 27, 2017"
81965,Answer the question concisely with only the answer: when did our first form of government began to govern the united states? Answer:,September 1774
43715,Answer the question concisely with only the answer: who took hatrick in both innings of a test? Answer:,Jimmy Matthews
24619,Answer the question concisely with only the answer: what is the first commandment in the new testament? Answer:,"Thou shalt love the Lord thy God with all thy heart, And with all thy soul, And with all thy mind ''"
56896,Answer the question concisely with only the answer: what did uk soccer officials use before whistles? Answer:,A white handkerchief
23557,Answer the question concisely with only the answer: when did the draft began for the vietnam war? Answer:,1970
63858,Answer the question concisely with only the answer: when did bradford park avenue leave the football league? Answer:,1970
21525,Answer the question concisely with only the answer: who did the bears play in the super bowl? Answer:,The Colts
39257,Answer the question concisely with only the answer: what are the last four digits in a zip code? Answer:,The box number
9699,Answer the question concisely with only the answer: when was ben and jerry's sold to unilever? Answer:,April 2000
84195,Answer the question concisely with only the answer: what is the name of the overhanging edges of a roof? Answer:,eaves
46416,Answer the question concisely with only the answer: where does the ohio river join the mississippi river? Answer:,"Near the city of Cairo, Illinois"
74229,Answer the question concisely with only the answer: where are you not allowed to carry a concealed weapon in michigan? Answer:,"Schools or school property, Public or private day care center, Public or private child caring agency, Or public or private child placing agency, Sports arena or stadium, A tavern where the primary source of income is the sale of alcoholic liquor by the glass consumed on the premises, Any property or facility owned or operated by a church, synagogue, mosque, temple, Or other place of worship, Unless the presiding official allows concealed weapons, An entertainment facility that the individual knows or should know has a seating capacity of, 500 or more, A hospital, A dormitory or classroom of a community college, college, Or university, And casinos"
